Track Name,Artist,Streams
the remedy for a broken heart (why am I so in love),XXXTENTACION,2248320
Taking A Walk,Trippie Redd,2226420
Congratulations,Post Malone,2173587
Lust,Lil Skies,2168805
Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,2130407
OTW,Khalid,2116746
Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,2099533
Can't Be Broken,Lil Wayne,2091954
What About Me (feat. Sosamann),Lil Wayne,2084203
Mob Ties,Drake,2084009
"If I'm Lyin, I'm Flyin",Kodak Black,2080930
Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2074723
Thunderclouds,Sia,2033485
HUNCHO DREAMS,Quavo,2030712
Nephew (feat. Lil Pump),Smokepurpp,2027539
The Ringer,Eminem,2014142
My Blood,Twenty One Pilots,2007025
Young Dumb & Broke,Khalid,2006074
HUMBLE.,Kendrick Lamar,1994066
BEBE,6ix9ine,1993571
Legends,Juice WRLD,1980006
Shake It Up,Trippie Redd,1976991
Mine,Bazzi,1965458
Roll In Peace (feat. XXXTENTACION),Kodak Black,1964467
Murder On My Mind,YNW Melly,1961660
Jackie Chan,Tiësto,1960702
Candy Paint,Post Malone,1959649
Nowadays (feat. Landon Cube),Lil Skies,1947019
goosebumps,Travis Scott,1936207
JAPAN,Famous Dex,1928741
Vaina Loca,Ozuna,1900389
Boo'd Up,Ella Mai,1888039
Black & White,Juice WRLD,1876182
The Middle,Zedd,1875311
I'm Upset,Drake,1865475
Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,1831424
Ball For Me (feat. Nicki Minaj),Post Malone,1826902
Chanel (Go Get It) [feat. Gunna & Lil Baby],Young Thug,1824367
Chlorine,Twenty One Pilots,1814601
Location,Khalid,1791440
BUTTERFLY EFFECT,Travis Scott,1748088
Walk It Talk It,Migos,1746224
Speechless,Dan + Shay,1730841
Thunder,Imagine Dragons,1725537
Bounce Out With That,YBN Nahmir,1715074
GIVE IT TO EM (feat. Saweetie),Quavo,1708703
Heaven,Kane Brown,1706150
Call Out My Name,The Weeknd,1703234
Red Roses (feat. Landon Cube),Lil Skies,1701531
Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),Lil Baby,1699269
Morph,Twenty One Pilots,1689080
I'm a Mess,Bebe Rexha,1688475
PICK IT UP (feat. A$AP Rocky),Famous Dex,1687704
Life Goes On,Lil Baby,1683524
Tequila,Dan + Shay,1683102
Believer,Imagine Dragons,1670418
Beautiful Crazy,Luke Combs,1668855
when the party's over,Billie Eilish,1661688
You Say,Lauren Daigle,1660207
Head Above Water,Avril Lavigne,1660107
Let You Down,NF,1648254
idontwannabeyouanymore,Billie Eilish,1646143
Shoota (feat. Lil Uzi Vert),Playboi Carti,1633214
Ned Flanders (feat. A$AP Ferg),MadeinTYO,1630664
Havana (feat. Young Thug),Camila Cabello,1629727
Freestyle,Lil Baby,1621624
SHINE,Quavo,1615450
Magic In The Hamptons (feat. Lil Yachty),Social House,1601275
The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,1600396
Bank Account,21 Savage,1597259
Famous (feat. Reginae Carter),Lil Wayne,1591969
CHAMPAGNE ROSÉ (feat. Madonna & Cardi B),Quavo,1573841
Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,1572538
Not Alike (feat. Royce Da 5'9),Eminem,1571851
Silence,Marshmello,1569289
Best Part (feat. Daniel Caesar),H.E.R.,1564413
All The Stars (with SZA),Kendrick Lamar,1553742
1-800-273-8255,Logic,1551779
REMEDY,Alesso,1543015
Fall,Eminem,1542300
Perfect,Ed Sheeran,1535645
Stay,Post Malone,1533900
Multi Millionaire (feat. Lil Uzi Vert),Lil Pump,1533087
Body (feat. brando),Loud Luxury,1518402
SWISH,Tyga,1515195
Stir Fry,Migos,1510016
Betrayed,Lil Xan,1497225
"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,1494355
Narcos,Migos,1487007
KEEP THAT SHIT (feat. Takeoff),Quavo,1481373
Lost In Japan - Remix,Shawn Mendes,1481210
YEAH RIGHT,Joji,1475697
Champion (feat. Travis Scott),NAV,1473996
LOVE. FEAT. ZACARI.,Kendrick Lamar,1467343
NUMB,XXXTENTACION,1466576
Africa,Toto,1462576
Say You Won't Let Go,James Arthur,1460562
ocean eyes,Billie Eilish,1457937
Don’t Matter To Me (with Michael Jackson),Drake,1455784
No Role Modelz,J. Cole,1439926
Bodak Yellow,Cardi B,1439804
Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,1435381
Simple,Florida Georgia Line,1432891
Plain Jane,A$AP Ferg,1427133
All Mine,Kanye West,1425075
God's Plan,Drake,17014844
SAD!,XXXTENTACION,15024019
Psycho (feat. Ty Dolla $ign),Post Malone,12907722
Look Alive (feat. Drake),BlocBoy JB,11870280
Moonlight,XXXTENTACION,9077788
All The Stars (with SZA),Kendrick Lamar,7598243
Stir Fry,Migos,7143192
Mine,Bazzi,7075927
Plug Walk,Rich The Kid,6702131
The Middle,Zedd,6653386
Love Lies (with Normani),Khalid,6491842
"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,6405493
changes,XXXTENTACION,6259366
Ric Flair Drip (& Metro Boomin),Offset,6222936
Freaky Friday (feat. Chris Brown),Lil Dicky,6113999
Everyday,Logic,5867587
rockstar,Post Malone,5731605
the remedy for a broken heart (why am I so in love),XXXTENTACION,5487284
Pray For Me (with Kendrick Lamar),The Weeknd,5462483
I Fall Apart,Post Malone,5384219
44 More,Logic,5325589
going down!,XXXTENTACION,5174741
NUMB,XXXTENTACION,5031409
Meant to Be (feat. Florida Georgia Line),Bebe Rexha,5028732
FRIENDS,Marshmello,4653300
Powerglide (feat. Juicy J),Rae Sremmurd,4610341
"I don’t even speak spanish lol - feat. Rio Santana, Judah, Carlos Andrez",XXXTENTACION,4415382
Never Be the Same,Camila Cabello,4408426
infinity (888) - feat. Joey Bada$$,XXXTENTACION,4384144
Hope,XXXTENTACION,4312343
Narcos,Migos,4151991
PICK IT UP (feat. A$AP Rocky),Famous Dex,3948561
$$$ - with Matt Ox,XXXTENTACION,3917728
Finesse - Remix; feat. Cardi B,Bruno Mars,3819941
XO TOUR Llif3,Lil Uzi Vert,3808791
Walk It Talk It,Migos,3767618
IDGAF,Dua Lipa,3732975
Bounce Out With That,YBN Nahmir,3674491
Nowadays (feat. Landon Cube),Lil Skies,3672404
Betrayed,Lil Xan,3628851
Contra,Logic,3599281
"ALONE, PART 3",XXXTENTACION,3556985
66,Lil Yachty,3547330
Red Roses (feat. Landon Cube),Lil Skies,3408115
Havana (feat. Young Thug),Camila Cabello,3390549
Congratulations,Post Malone,3348139
Candy Paint,Post Malone,3319573
Wait,Maroon 5,3246557
Jocelyn Flores,XXXTENTACION,3192347
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,3169935
HUMBLE.,Kendrick Lamar,3144647
New Freezer (feat. Kendrick Lamar),Rich The Kid,3123173
Bank Account,21 Savage,3111357
Sky Walker (feat. Travis Scott),Miguel,3110113
Floor 555,XXXTENTACION,3100508
LOVE. FEAT. ZACARI.,Kendrick Lamar,3038195
Midnight,Logic,2992414
SMASH! - feat. PnB Rock,XXXTENTACION,2962666
Everybody Hates Me,The Chainsmokers,2941318
Young Dumb & Broke,Khalid,2931709
Let You Down,NF,2910534
Delicate,Taylor Swift,2901327
before I close my eyes,XXXTENTACION,2899560
Fuck Love (feat. Trippie Redd),XXXTENTACION,2893449
Plain Jane,A$AP Ferg,2888062
No Limit,G-Eazy,2886852
X,Nicky Jam,2810756
MotorSport,Migos,2771217
Overnight,Logic,2737055
Roll In Peace (feat. XXXTENTACION),Kodak Black,2697013
Like I Do,David Guetta,2689897
Heaven,Julia Michaels,2660190
Location,Khalid,2655843
Pain = BESTFRIEND - feat. Travis Barker,XXXTENTACION,2645678
Marry Me,Thomas Rhett,2637641
X (with 2 Chainz & Saudi),ScHoolboy Q,2632546
Perfect,Ed Sheeran,2632525
Bartier Cardi (feat. 21 Savage),Cardi B,2615447
1-800-273-8255,Logic,2601218
Codeine Dreaming (feat. Lil Wayne),Kodak Black,2570563
Remind Me to Forget,Kygo,2564403
New Rules,Dua Lipa,2561715
love yourself (interlude),XXXTENTACION,2508095
Indica Badu,Logic,2506656
goosebumps,Travis Scott,2501438
Beautiful,Bazzi,2491454
Say Something,Justin Timberlake,2476115
"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,2441126
I Get The Bag (feat. Migos),Gucci Mane,2437896
BUTTERFLY EFFECT,Travis Scott,2434032
Paramedic!,SOB X RBE,2348866
JAPAN,Famous Dex,2333941
Thunder,Imagine Dragons,2330055
Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,2324386
Wizard Of Oz,Logic,2299674
Unforgettable,French Montana,2243854
Wassup,Logic,2239296
Yuck,Logic,2237744
Everybody Dies In Their Nightmares,XXXTENTACION,2226562
Mad Love,Sean Paul,2189747
Outside Today,YoungBoy Never Broke Again,2183642
Bodak Yellow,Cardi B,2176853
Him & I (with Halsey),G-Eazy,2171832
schizophrenia,XXXTENTACION,2161024
Wolves,Selena Gomez,2145644
The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,2120928
Silence,Marshmello,2112944
Heaven,Kane Brown,2075886
BoomTrap Protocol,Logic,2068834
Sorry Not Sorry,Demi Lovato,2062270
Warm It Up,Logic,2051635
Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,2045933
The Ways (with Swae Lee),Khalid,2041569
Wanted You (feat. Lil Uzi Vert),NAV,2020297
BILLY,6ix9ine,2004143
Tequila,Dan + Shay,1999588
Go Flex,Post Malone,1969292
Sauce It Up,Lil Uzi Vert,1964193
Top Off,DJ Khaled,1963850
Rubbin Off The Paint,YBN Nahmir,1960361
Too Good At Goodbyes,Sam Smith,1956297
Believer,Imagine Dragons,1944666
Capital Letters,Hailee Steinfeld,1930640
Amorfoda,Bad Bunny,1917894
123 (with Murda Beatz),Smokepurpp,1910174
Dura,Daddy Yankee,1903669
Shape of You,Ed Sheeran,1897227
Redbone,Childish Gambino,1876127
Gucci Gang,Lil Pump,1874062
DNA.,Kendrick Lamar,1854132
State Of Emergency,Logic,1833676
NBAYOUNGBOAT,Lil Yachty,1824092
Love Galore (feat. Travis Scott),SZA,1799300
Sick Boy,The Chainsmokers,1790482
River (feat. Ed Sheeran),Eminem,1789292
Bad At Love,Halsey,1787884
GUMMO,6ix9ine,1782678
Lemon - Drake Remix,N.E.R.D,1771128
White Iverson,Post Malone,1754360
You Make It Easy,Jason Aldean,1752510
She Loves Control,Camila Cabello,1752469
Slippery (feat. Gucci Mane),Migos,1751735
KEKE,6ix9ine,1750337
she ready,Lil Yachty,1737987
Big Shot (with Travis Scott),Kendrick Lamar,1731104
Breathe,Jax Jones,1725140
Losin Control,Russ,1720480
Notice Me,Migos,1714386
Body Like A Back Road,Sam Hunt,1711038
Passionfruit,Drake,1666352
Feel It Still,Portugal. The Man,1664337
1950,King Princess,1663386
Say You Won't Let Go,James Arthur,1652874
I Like Me Better,Lauv,1650681
Done For Me (feat. Kehlani),Charlie Puth,1646396
Take Back Home Girl (Feat. Tori Kelly),Chris Lane,1634508
Yours,Russell Dickerson,1625204
Nevermind,Dennis Lloyd,1615066
iSpy (feat. Lil Yachty),KYLE,1594367
No Role Modelz,J. Cole,1592959
Sober Up,AJR,1581969
Tell Me You Love Me,Demi Lovato,1580480
Unforgettable,Thomas Rhett,1565326
Mask Off,Future,1563947
It's A Vibe,2 Chainz,1557507
Introduction (instructions),XXXTENTACION,1551082
One Dance,Drake,1533793
Want You Back,5 Seconds of Summer,1525284
Magnolia,Playboi Carti,1519594
Getting Over You,Lauv,1513421
Rewrite The Stars,Zac Efron,1509002
Rake It Up,Yo Gotti,1506921
Freshman List,NAV,1499691
What Ifs,Kane Brown,1495790
What Lovers Do (feat. SZA),Maroon 5,1493785
This Is Me,Keala Settle,1489713
Relationship (feat. Future),Young Thug,1473271
Do I Make You Wanna,Billy Currington,1453603
Lust,Lil Skies,1449398
Bounce Back,Big Sean,1445872
For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,1438750
Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,1430083
That's What I Like,Bruno Mars,1429453
Love Scars,Trippie Redd,1411272
Written in the Sand,Old Dominion,1408833
All on Me,Devin Dawson,1408065
Look At Me!,XXXTENTACION,1404819
Best Part (feat. Daniel Caesar),H.E.R.,1402859
The Race,Tay-K,1400912
Miss You (with Major Lazer & Tory Lanez),Cashmere Cat,1398967
Losing Sleep,Chris Young,1398361
Solitaire (feat. Migos & Lil Yachty),Gucci Mane,1395924
The Weekend,SZA,1391874
Ghostface Killers,21 Savage,1389308
do re mi,blackbear,1388053
Singles You Up,Jordan Davis,1387876
Issues,Julia Michaels,1384936
Closer,The Chainsmokers,1378977
Attention,Charlie Puth,1375771
Personal,HRVY,1374505
rockstar,Post Malone,17453592
1-800-273-8255,Logic,10574753
Bodak Yellow,Cardi B,8801451
Bank Account,21 Savage,8238551
Too Good At Goodbyes - Edit,Sam Smith,7699622
XO TOUR Llif3,Lil Uzi Vert,7054746
Young Dumb & Broke,Khalid,6982370
Jocelyn Flores,XXXTENTACION,6768283
Look What You Made Me Do,Taylor Swift,6745868
Unforgettable,French Montana,6382381
Silence,Marshmello,6330353
Sorry Not Sorry,Demi Lovato,6176035
HUMBLE.,Kendrick Lamar,5720823
The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,5531448
Havana,Camila Cabello,5479225
Mi Gente,J Balvin,5272862
Fuck Love (feat. Trippie Redd),XXXTENTACION,5243072
What Lovers Do (feat. SZA),Maroon 5,5078932
Congratulations,Post Malone,4990786
...Ready For It?,Taylor Swift,4769905
Dusk Till Dawn - Radio Edit,ZAYN,4767892
BUTTERFLY EFFECT,Travis Scott,4759629
Rake It Up,Yo Gotti,4703981
I Get The Bag (feat. Migos),Gucci Mane,4696769
New Rules,Dua Lipa,4538438
Feel It Still,Portugal. The Man,4522593
Location,Khalid,4334427
Friends (with BloodPop®),Justin Bieber,4250751
Strip That Down,Liam Payne,4204144
Love Galore (feat. Travis Scott),SZA,4182212
goosebumps,Travis Scott,4093775
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,4064212
Roll In Peace (feat. XXXTENTACION),Kodak Black,3903493
Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,3844378
Despacito - Remix,Luis Fonsi,3755594
Magnolia,Playboi Carti,3703735
Thunder,Imagine Dragons,3663941
Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,3654523
The Race,Tay-K,3643029
Glorious (feat. Skylar Grey),Macklemore,3618895
Slippery (feat. Gucci Mane),Migos,3564264
Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,3546357
"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,3499176
Curve (feat. The Weeknd),Gucci Mane,3484246
Believer,Imagine Dragons,3471850
Attention,Charlie Puth,3465441
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,3439893
DNA.,Kendrick Lamar,3394626
It's A Vibe,2 Chainz,3287842
Redbone,Childish Gambino,3263259
Unforgettable,Thomas Rhett,3175459
I Like Me Better,Lauv,3161354
LOVE. FEAT. ZACARI.,Kendrick Lamar,3134728
Everybody Dies In Their Nightmares,XXXTENTACION,3096758
"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,3095496
Too Much To Ask,Niall Horan,3084887
Transportin',Kodak Black,2982422
Gucci Gang,Lil Pump,2883049
Body Like A Back Road,Sam Hunt,2870254
Mask Off,Future,2854259
Sauce It Up,Lil Uzi Vert,2816468
Slow Hands,Niall Horan,2650225
LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,2618837
Relationship (feat. Future),Young Thug,2614241
Perplexing Pegasus,Rae Sremmurd,2613363
Shape of You,Ed Sheeran,2601813
Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2557694
Praying,Kesha,2495777
OMG,Camila Cabello,2365136
There's Nothing Holdin' Me Back,Shawn Mendes,2355240
Questions,Chris Brown,2330513
Plain Jane,A$AP Ferg,2319676
That's What I Like,Bruno Mars,2302576
iSpy (feat. Lil Yachty),KYLE,2283031
No Complaints,Metro Boomin,2271803
2U (feat. Justin Bieber),David Guetta,2271258
Would You Ever,Skrillex,2257340
Lonely Together (feat. Rita Ora),Avicii,2231213
do re mi (feat. Gucci Mane),blackbear,2226990
Bad At Love,Halsey,2212182
Go Flex,Post Malone,2205733
DNA,BTS,2191233
Tunnel Vision,Kodak Black,2153005
Bounce Back,Big Sean,2145007
Candy Paint,Post Malone,2120990
Passionfruit,Drake,2064836
Say You Won't Let Go,James Arthur,2063476
Look At Me!,XXXTENTACION,2052466
What About Us,P!nk,2042267
Bad and Boujee (feat. Lil Uzi Vert),Migos,2040784
Revenge,XXXTENTACION,2021086
The Weekend,SZA,2017629
What Ifs,Kane Brown,1982771
Slide (feat. Frank Ocean & Migos),Calvin Harris,1976669
X,Lil Uzi Vert,1973934
T-Shirt,Migos,1973867
Small Town Boy,Dustin Lynch,1951077
More Than You Know,Axwell /\ Ingrosso,1945561
Without You (feat. Sandro Cavazza),Avicii,1944429
Craving You,Thomas Rhett,1931766
do re mi,blackbear,1930523
wokeuplikethis*,Playboi Carti,1913078
White Iverson,Post Malone,1911627
Ex Calling,6LACK,1908060
4 AM,2 Chainz,1903457
Something Just Like This,The Chainsmokers,1860410
First Day Out,Tee Grizzley,1843035
Stay (with Alessia Cara),Zedd,1798312
Losin Control,Russ,1787118
Fetish (feat. Gucci Mane),Selena Gomez,1775972
Signs,Drake,1766449
Swang,Rae Sremmurd,1763473
Rich Love (with Seeb),OneRepublic,1753959
Closer,The Chainsmokers,1725491
Now Or Never,Halsey,1724703
X (feat. Future),21 Savage,1717106
Carry On,XXXTENTACION,1699647
Portland,Drake,1695739
Your Song,Rita Ora,1695295
Saved,Khalid,1688322
beibs in the trap,Travis Scott,1681939
Starboy,The Weeknd,1679484
8TEEN,Khalid,1678415
Broccoli (feat. Lil Yachty),DRAM,1677181
Everybody,Logic,1670506
Issues,Julia Michaels,1663022
Sky Walker (feat. Travis Scott),Miguel,1657125
Money Longer,Lil Uzi Vert,1655856
Caroline,Aminé,1646481
Heartache On The Dance Floor,Jon Pardi,1633345
Fake Love,Drake,1623679
Hurricane,Luke Combs,1621028
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1606499
Neon Guts (feat. Pharrell Williams),Lil Uzi Vert,1603442
444+222,Lil Uzi Vert,1600814
Most Girls,Hailee Steinfeld,1577344
Depression & Obsession,XXXTENTACION,1574349
No Promises (feat. Demi Lovato),Cheat Codes,1566023
What They Want,Russ,1560966
No Limit,G-Eazy,1560805
pick up the phone,Young Thug,1557178
No Role Modelz,J. Cole,1553817
PRBLMS,6LACK,1535208
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,1534679
Myself,NAV,1531847
Everyday We Lit (feat. PnB Rock),YFN Lucci,1520191
Dark Queen,Lil Uzi Vert,1518425
Felices los 4,Maluma,1508736
Despacito (Featuring Daddy Yankee),Luis Fonsi,1498926
It Ain't Me (with Selena Gomez),Kygo,1491141
Boss,Lil Pump,1490254
Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,1486578
ELEMENT.,Kendrick Lamar,1485804
Tu Sabes Que Te Quiero,Chucho Flash,1484394
Why,Sabrina Carpenter,1463405
Perfect,Ed Sheeran,1449688
When It Rains It Pours,Luke Combs,1436625
Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,1431676
In Case You Didn't Know,Brett Young,1424284
Mama,Jonas Blue,1414355
Rollin (feat. Future & Khalid),Calvin Harris,1401613
One Dance,Drake,1399411
Both (feat. Drake),Gucci Mane,1397664
Patty Cake,Kodak Black,1397642
Reggaetón Lento (Remix),CNCO,1385908
I Fall Apart,Post Malone,1377900
Save Me,XXXTENTACION,1374238
Neighbors,J. Cole,1372073
Bad Liar,Selena Gomez,1365200
Super Far,LANY,1364203
Don't,Bryson Tiller,1350254
Rolex,Ayo & Teo,1348590
UnFazed (feat. The Weeknd),Lil Uzi Vert,1341279
"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,1340070
You Was Right,Lil Uzi Vert,1336597
Love Scars,Trippie Redd,1335031
Gyalchester,Drake,1329341
Escápate Conmigo,Wisin,1328789
From The D To The A (feat. Lil Yachty),Tee Grizzley,1320876
Run Me Dry,Bryson Tiller,1313370
If I'm Lucky,Jason Derulo,1312532
Flex Like Ouu,Lil Pump,1310763
RAF,A$AP Mob,1305193
Exchange,Bryson Tiller,1282699
Idfc,blackbear,1282534
I Feel It Coming,The Weeknd,1279773
Low Life,Future,1272928
Met Gala (feat. Offset),Gucci Mane,1265021
Audi.,Smokepurpp,1261873
Numb,21 Savage,1257342
Crew REMIX,GoldLink,1256413
No Such Thing as a Broken Heart,Old Dominion,1255288
The Night We Met,Lord Huron,1253781
'Till I Collapse,Eminem,1250636
Too Many Years,Kodak Black,1240538
D Rose,Lil Pump,1239696
Some Way,NAV,1238836
No Heart,21 Savage,1231022
Do I Make You Wanna,Billy Currington,1230906
No Option,Post Malone,1230658
7 rings,Ariana Grande,15473583
"break up with your girlfriend, i'm bored",Ariana Grande,14664161
MIDDLE CHILD,J. Cole,10795201
Wow.,Post Malone,10620802
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,9755995
Robbery,Juice WRLD,9127990
Going Bad (feat. Drake),Meek Mill,8843987
a lot,21 Savage,8351485
Thotiana,Blueface,8327443
"thank u, next",Ariana Grande,8300160
Murder On My Mind,YNW Melly,8115403
NASA,Ariana Grande,7612691
bury a friend,Billie Eilish,7160541
needy,Ariana Grande,7140578
Please Me,Cardi B,7103234
bad idea,Ariana Grande,6898840
Drip Too Hard (Lil Baby & Gunna),Lil Baby,6733537
Talk,Khalid,6642809
SICKO MODE,Travis Scott,6367783
Look Back At It,A Boogie Wit da Hoodie,6140208
bloodline,Ariana Grande,6108133
Without Me,Halsey,6057382
Pure Water (with Migos),Mustard,5902673
fake smile,Ariana Grande,5701005
ZEZE (feat. Travis Scott & Offset),Kodak Black,5638938
imagine,Ariana Grande,5613155
Happier,Marshmello,5607577
ghostin,Ariana Grande,5266819
Red Room,Offset,5242969
Mo Bamba,Sheck Wes,5223983
Dancing With A Stranger (with Normani),Sam Smith,5209226
Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,5200891
i'm so tired...,Lauv,4859347
in my head,Ariana Grande,4665264
Lucid Dreams,Juice WRLD,4616020
Leave Me Alone,Flipp Dinero,4595116
Money,Cardi B,4559599
Wake Up in the Sky,Gucci Mane,4441585
Armed And Dangerous,Juice WRLD,4352250
SAD!,XXXTENTACION,4294428
Better,Khalid,4205480
Eastside (with Halsey & Khalid),benny blanco,4191258
Better Now,Post Malone,4182498
make up,Ariana Grande,4040333
Splashin,Rich The Kid,4039292
11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD,3888278
Nights Like This (feat. Ty Dolla $ign),Kehlani,3835497
Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,3791861
Shallow,Lady Gaga,3697933
Who Do You Love,The Chainsmokers,3650096
Moonlight,XXXTENTACION,3648796
High Hopes,Panic! At The Disco,3628212
Space Cadet (feat. Gunna),Metro Boomin,3533505
when the party's over,Billie Eilish,3334400
Envy Me,Calboy,3318194
lovely,Billie Eilish,3307451
Saturday Nights,Khalid,3293369
Keanu Reeves,Logic,3271863
MIA (feat. Drake),Bad Bunny,3269519
